"change_id","conqat_luc","deckard_2_0_luc","iclones_luc","nicad5_luc","simcad_luc","simian_luc","conqat_ltc","deckard_2_0_ltc","iclones_ltc","nicad5_ltc","simcad_ltc","simian_ltc"
"50631",,"1081485","198797","534932","579726",,,"1079825, 1081485, 1079827, 1081488, 1079828, 1079830, 1079829, 1079832, 1079831, 1081490, 1079833, 1079834, 1079836, 1079835, 1079837, 1079838, 1081492, 1081493","198797","534932","579726",
"50634",,"1081486, 1080063",,,,,,"1080061, 1081486, 1080064, 1080065, 1080063, 1081487, 1081488, 1080066, 1080067, 1081489, 1080068, 1081490, 1080069, 1081491, 1080070, 1081492, 1081493, 1080071",,,,
"50635",,"1080062",,,,,,"1079868, 1080061, 1079869, 1080162, 1080163, 1079871, 1079872, 1080062, 1080160, 1079874, 1079875, 1079873, 1079876, 1079877, 1079878, 1079879, 1079880, 1081511, 1081510, 1079881, 1079882, 1080068, 1079883, 1080166, 1079884, 1080070, 1079885, 1081513, 1080071, 1079886",,,,
"50640","234121",,"199194",,,"1143014","234121",,"199194",,,"1143014"
"50641","234121",,"199194",,,"1143014","234121",,"199194",,,"1143014"
"50642","234121",,"199194",,,"1143014","234121",,"199194",,,"1143014"
"50643","234121",,"199194","535160","579948","1143014","234121",,"199194","535160","579948","1143014"
"50644","234121",,"199194","535160","579948","1143014","234121",,"199194","535160","579948","1143014"
"50645","234121",,"199194","535160","579948","1143014","234121",,"199194","535160","579948","1143014"
"50646","234121","1082450","199194","535160","579948","1143014","234121","1082449, 1082450","199194","535160","579948","1143014"
"50649","234120",,"199193",,,"1143015","234120",,"199193",,,"1143015"
"50650","234120",,"199193",,,"1143015","234120",,"199193",,,"1143015"
"50651","234120",,"199193",,,"1143015","234120",,"199193",,,"1143015"
"50652","234120",,"199193","535161","579949","1143015","234120",,"199193","535161","579949","1143015"
"50653","234120",,"199193","535161","579949","1143015","234120",,"199193","535161","579949","1143015"
"50654","234120",,"199193","535161","579949","1143015","234120",,"199193","535161","579949","1143015"
"50655","234120","1082448","199193","535161","579949","1143015","234120","1082448, 1082449","199193","535161","579949","1143015"
"50683","236436, 236518, 236355, 237160",,"200597","535687","581621","1144404","236515, 236348, 237157, 236349, 236350, 236517, 236352, 237159, 236353, 236354, 236436, 236518, 236355, 237160",,"200597","535687","581621","1144404"
"50684","236436, 237160",,"200597",,,"1144404","237157, 237159, 236436, 237160",,"200597",,,"1144404"
"50685","236436",,"200597",,,"1144404","236436",,"200597",,,"1144404"
"50686","236436",,"200597",,,"1144404","236436",,"200597",,,"1144404"
"50688","236435, 236516, 236351, 237158",,"200596","535688","581622","1144405","236515, 236348, 237157, 236349, 236350, 236435, 236516, 236351, 237158, 236517, 236352, 237159, 236353, 236354",,"200596","535688","581622","1144405"
"50689","236435, 237158",,"200596",,,"1144405","237157, 236435, 237158, 237159",,"200596",,,"1144405"
"50690","236435",,"200596",,,"1144405","236435",,"200596",,,"1144405"
"50691","236435",,"200596",,,"1144405","236435",,"200596",,,"1144405"
"50719",,"1100728",,,,,,"1100726, 1100728",,,,
"50720",,"1100728",,,,,,"1100726, 1100728",,,,
"50723",,"1100727",,,,,,"1100726, 1100949, 1100950, 1100952, 1100951, 1100953, 1100727",,,,
"50736",,"1101632",,,,,,"1101072, 1101073, 1101075, 1101074, 1101076, 1101077, 1101078, 1101079, 1101080, 1101081, 1101632, 1101082, 1101626, 1101629, 1101627, 1101085, 1101086, 1101087",,,,
"50737",,"1101630",,,,,,"1101623, 1101624, 1101630, 1101625, 1101626, 1101629, 1101627, 1101633",,,,
"50750",,"1105776, 1105780",,,,,,"1105776, 1105777, 1105778, 1105779, 1105780, 1105782, 1105781, 1105783, 1105784, 1105786, 1105785",,,,
"50751",,"1105788, 1105780, 1105691","204224",,,"1147454",,"1105419, 1105420, 1105689, 1105788, 1105777, 1105778, 1105779, 1105780, 1105691, 1105782, 1105422, 1105423, 1105783, 1105784, 1105786, 1105785, 1105692","204224",,,"1147454"
"50752",,,"204223",,,,,,"204223",,,
"50753",,"1105787","204223",,,"1147453",,"1105787","204223",,,"1147453"
"50760",,"1105775, 1105776",,,,,,"1105775, 1105776, 1105777, 1105778, 1105779, 1105782, 1105781, 1105783, 1105784, 1105786, 1105785",,,,
"50761",,"1105775, 1105776",,,,,,"1105775, 1105776, 1105777, 1105778, 1105779, 1105782, 1105781, 1105783, 1105784, 1105786, 1105785",,,,
"50767",,"1106330",,,,,,"1106330",,,"585543",
"50768",,"1106330",,,,,,"1106330",,,"585543",
"50769",,"1105690, 1106331",,,,,,"1105689, 1105690, 1106331, 1105692",,,"585543",
"50790","248215",,"206602",,,"1150012","248215",,"206602",,,"1150012"
"50791","248215, 247749, 248142",,"206602","537905, 537901, 537906","588418, 588417, 588419","1150012","247747, 248141, 247748, 248215, 247749, 248142, 247750, 248143, 247751",,"206602","537904, 537905, 537901, 537902, 537906","588420, 588418, 588417, 588421, 588419","1150012"
"50792","248215",,"206602","537903, 537901, 537906","588416, 588417, 588419","1150012","248215",,"206602","537903, 537904, 537901, 537902, 537906","588416, 588420, 588417, 588421, 588419","1150012"
"50793","248215","1117481","206602","537907","588423","1150012","248215","1117477, 1117479, 1117480, 1117481","206602","537907","588423","1150012"
"50794","248215","1117272","206602","537907","588423","1150012","248215","1117251, 1117253, 1117256, 1117257, 1117259, 1117255, 1117254, 1117258, 1117260, 1117261, 1117262, 1117263, 1117264, 1117265, 1117266, 1117267, 1117268, 1117269, 1118011, 1118012, 1117270, 1117271, 1119176, 1117272","206602","537907","588423","1150012"
"50795","248215","1117483","206602","537907","588423","1150012","248215","1117483","206602","537907","588423","1150012"
"50796","248215","1117485","206602","537907","588423","1150012","248215","1117485","206602","537907","588423","1150012"
"50797","248215",,"206602",,"588429","1150012","248215",,"206602",,"588429","1150012"
"50798","248215",,"206602",,,"1150012","248215",,"206602",,,"1150012"
"50799","248215",,"206602",,"588431","1150012","248215",,"206602",,"588431","1150012"
"50800","248215",,"206602",,"588431","1150012","248215",,"206602",,"588431","1150012"
"50801","248215",,"206602",,"588431","1150012","248215",,"206602",,"588431","1150012"
"50802","248215",,"206602",,"588431","1150012","248215",,"206602",,"588431","1150012"
"50803","248215",,"206602","537909","588433","1150012","248215",,"206602","537909","588433","1150012"
"50804","248215",,"206602","537909","588433","1150012","248215",,"206602","537909","588433","1150012"
"50805","248215",,"206602","537909","588433","1150012","248215",,"206602","537909","588433","1150012"
"50806","248215","1117436","206602",,"588437","1150012","248215","1117436","206602",,"588437","1150012"
"50807","248215","1117436","206602",,"588437","1150012","248215","1117436","206602",,"588437","1150012"
"50808","248215",,"206602",,,"1150012","248215",,"206602",,,"1150012"
"50809","248215",,"206602",,,"1150012","248215",,"206602",,,"1150012"
"50810","248214",,"206601",,,"1150013","248214",,"206601",,,"1150013"
"50811","248214, 247746, 248140",,"206601","537903, 537905, 537906","588416, 588418, 588419","1150013","248214, 247746, 248140, 247747, 248141, 247748, 247750, 248143, 247751",,"206601","537903, 537904, 537905, 537902, 537906","588416, 588420, 588418, 588421, 588419","1150013"
"50812","248214",,"206601","537903, 537905, 537901","588416, 588418, 588417","1150013","248214",,"206601","537903, 537904, 537905, 537901, 537902","588416, 588420, 588418, 588417, 588421","1150013"
"50813","248214","1117478","206601","537908","588422","1150013","248214","1117477, 1117478, 1117479, 1117480","206601","537908","588422","1150013"
"50814","248214","1117252","206601","537908","588422","1150013","248214","1117251, 1117252, 1117253, 1117256, 1117257, 1117259, 1117255, 1117254, 1117258, 1117260, 1117261, 1117262, 1117263, 1117264, 1117265, 1117266, 1117267, 1117268, 1117269, 1118011, 1118012, 1117270, 1117271, 1119176","206601","537908","588422","1150013"
"50815","248214","1117482","206601","537908","588422","1150013","248214","1117482","206601","537908","588422","1150013"
"50816","248214","1117484","206601","537908","588422","1150013","248214","1117484","206601","537908","588422","1150013"
"50817","248214",,"206601",,"588428","1150013","248214",,"206601",,"588428","1150013"
"50818","248214",,"206601",,,"1150013","248214",,"206601",,,"1150013"
"50819","248214",,"206601",,"588430","1150013","248214",,"206601",,"588430","1150013"
"50820","248214",,"206601",,"588430","1150013","248214",,"206601",,"588430","1150013"
"50821","248214",,"206601",,"588430","1150013","248214",,"206601",,"588430","1150013"
"50822","248214",,"206601",,"588430","1150013","248214",,"206601",,"588430","1150013"
"50823","248214",,"206601","537910","588432","1150013","248214",,"206601","537910","588432","1150013"
"50824","248214",,"206601","537910","588432","1150013","248214",,"206601","537910","588432","1150013"
"50825","248214",,"206601","537910","588432","1150013","248214",,"206601","537910","588432","1150013"
"50826","248214","1117435","206601",,"588436","1150013","248214","1117435","206601",,"588436","1150013"
"50827","248214","1117435","206601",,"588436","1150013","248214","1117435","206601",,"588436","1150013"
"50828","248214",,"206601",,,"1150013","248214",,"206601",,,"1150013"
"50829","248214",,"206601",,,"1150013","248214",,"206601",,,"1150013"
"50850","255496",,"210549",,,"1153859","255496",,"210549",,,"1153859"
"50851","255496",,"210549","539447","592542","1153859","255496",,"210549","539447","592542","1153859"
"50852","255496",,"210549","539447","592542","1153859","255496",,"210549","539447","592542","1153859"
"50853","255496",,"210549","539447","592542","1153859","255496",,"210549","539447","592542","1153859"
"50854","255496",,"210549","539447","592542","1153859","255496",,"210549","539447","592542","1153859"
"50855","255496",,"210549","539447","592542","1153859","255496",,"210549","539447","592542","1153859"
"50856","255496",,"210549","539451","592546","1153859","255496",,"210549","539451","592546","1153859"
"50857","255496",,"210549","539451","592546","1153859","255496",,"210549","539451","592546","1153859"
"50858","255496",,"210549","539451","592546","1153859","255496",,"210549","539451","592546","1153859"
"50859","255496",,"210549",,,"1153859","255496",,"210549",,,"1153859"
"50860","255496",,"210549",,"592550","1153859","255496",,"210549",,"592550","1153859"
"50861","255496",,"210549",,"592550","1153859","255496",,"210549",,"592550","1153859"
"50863","255495",,"210548",,,"1153858","255495",,"210548",,,"1153858"
"50864","255495",,"210548","539448","592543","1153858","255495",,"210548","539448","592543","1153858"
"50865","255495",,"210548","539448","592543","1153858","255495",,"210548","539448","592543","1153858"
"50866","255495",,"210548","539448","592543","1153858","255495",,"210548","539448","592543","1153858"
"50867","255495",,"210548","539448","592543","1153858","255495",,"210548","539448","592543","1153858"
"50868","255495",,"210548","539448","592543","1153858","255495",,"210548","539448","592543","1153858"
"50869","255495",,"210548","539452","592547","1153858","255495",,"210548","539452","592547","1153858"
"50870","255495",,"210548","539452","592547","1153858","255495",,"210548","539452","592547","1153858"
"50871","255495",,"210548","539452","592547","1153858","255495",,"210548","539452","592547","1153858"
"50872","255495",,"210548",,,"1153858","255495",,"210548",,,"1153858"
"50873","255495",,"210548",,"592551","1153858","255495",,"210548",,"592551","1153858"
"50874","255495",,"210548",,"592551","1153858","255495",,"210548",,"592551","1153858"
"50880","258695","1144374","212084","540049","594390","1155347","258695","1144374","212084","540049","594390","1155347"
"50881","258695","1144374","212084","540049","594390","1155347","258695","1144374","212084","540049","594390","1155347"
"50882","259033",,"212183","540065","594573","1155356","259033",,"212183","540065","594573","1155356"
"50883","259033","1144194","212183","540065","594573","1155356","259033","1145001, 1145000, 1144165, 1145002, 1144383, 1144166, 1145004, 1144168, 1144171, 1144172, 1144174, 1144170, 1144169, 1144173, 1144175, 1144176, 1144177, 1144178, 1144179, 1144180, 1144181, 1144182, 1144183, 1144390, 1144942, 1144184, 1145007, 1145008, 1145006, 1145009, 1144943, 1144185, 1144392, 1145011, 1145012, 1145010, 1144186, 1145019, 1145013, 1145015, 1145017, 1145018, 1145020, 1145021, 1145022, 1145023, 1145024, 1144189, 1144946, 1144191, 1144187, 1144188, 1144192, 1144190, 1144394, 1144194, 1144193","212183","540065","594573","1155356"
"50884","259033","1144445","212183","540065","594573","1155356","259033","1144445","212183","540065","594573","1155356"
"50885","259033, 258622, 259071",,"212183","540067","594579","1155356","259033, 258622, 259071, 259072, 258623, 259073, 259074",,"212183","540067","594579","1155356"
"50886","258493",,"212103",,,"1155351","258493",,"212103",,,"1155351"
"50887","258493",,"212103","540053","594299","1155351","258493",,"212103","540053","594299","1155351"
"50888","258493",,"212103","540053","594299","1155351","258493",,"212103","540053","594299","1155351"
"50889","258493",,"212103","540053","594299","1155351","258493",,"212103","540053","594299","1155351"
"50895","258694","1144373","212083","540050","594389","1155348","258694","1144373","212083","540050","594389","1155348"
"50896","258694","1144373","212083","540050","594389","1155348","258694","1144373","212083","540050","594389","1155348"
"50897","259032",,"212182","540066","594574","1155355","259032",,"212182","540066","594574","1155355"
"50898","259032","1144167","212182","540066","594574","1155355","259032","1145001, 1145000, 1144165, 1145002, 1144383, 1144167, 1144166, 1145004, 1144168, 1144171, 1144172, 1144174, 1144170, 1144169, 1144173, 1144175, 1144176, 1144177, 1144178, 1144179, 1144180, 1144181, 1144182, 1144183, 1144390, 1144942, 1144184, 1145007, 1145008, 1145006, 1145009, 1144943, 1144185, 1144392, 1145011, 1145012, 1145010, 1144186, 1145019, 1145013, 1145015, 1145017, 1145018, 1145020, 1145021, 1145022, 1145023, 1145024, 1144189, 1144946, 1144191, 1144187, 1144188, 1144192, 1144190, 1144394, 1144193","212182","540066","594574","1155355"
"50899","259032","1144444","212182","540066","594574","1155355","259032","1144444","212182","540066","594574","1155355"
"50900","259032, 258621, 259070",,"212182","540068","594580","1155355","259032, 258621, 259070, 259072, 258623, 259073, 259074",,"212182","540068","594580","1155355"
"50901","258492",,"212102",,,"1155352","258492",,"212102",,,"1155352"
"50902","258492",,"212102","540054","594298","1155352","258492",,"212102","540054","594298","1155352"
"50903","258492",,"212102","540054","594298","1155352","258492",,"212102","540054","594298","1155352"
"50904","258492",,"212102","540054","594298","1155352","258492",,"212102","540054","594298","1155352"
"50911","260736, 260737, 260738",,,,,,"260736, 260737, 260738",,,,,
"50912","260736, 260737, 260738",,,,,,"260736, 260737, 260738",,,,,
"50913","260736, 260737, 260738",,,,,,"260736, 260737, 260738",,,,,
"50914",,,,,"595423",,,,,,"595423",
"50915",,,"213203",,"595423",,,,"213203",,"595423",
"50916",,,"213203",,"595423",,,,"213203",,"595423",
"50917",,,"213203",,"595423",,,,"213203",,"595423",
"50921","261104",,,,,,"261103, 261104","1149539, 1149303, 1149708, 1149541, 1149540, 1149709, 1149710, 1149542, 1149543, 1149712, 1149545, 1149714, 1149713, 1149715, 1149546, 1149716, 1149547, 1149718, 1150857, 1149719, 1149548, 1150858, 1149721, 1149720, 1149550, 1149549",,,,
"50922","260735, 260737, 260357, 261054, 260738, 260358",,,,,,"260735, 260737, 260357, 261054, 260738, 260358",,,,,
"50923","260735, 260737, 260357, 261054, 260738, 260358",,,,,,"260735, 260737, 260357, 261054, 260738, 260358",,,,,
"50924","260357, 261054, 260358",,,,,,"260357, 261054, 260358",,,,,
"50925",,"1149862, 1149863",,,,,,"1149862, 1149863, 1149864, 1149865, 1149866, 1149867, 1149868, 1149869, 1149870, 1149871, 1149872, 1149873, 1149874, 1149875, 1149876, 1149877",,,,
"50926",,"1149861, 1149863",,,,,,"1149861, 1149863, 1149864, 1149865, 1149866, 1149867, 1149868, 1150683, 1149869, 1149870, 1149871, 1150685, 1150684, 1149872, 1149873, 1149874, 1149875, 1150686, 1149876, 1150687, 1149877, 1150688",,,,
"50928","260735, 260736, 260356, 261053, 260738, 260358",,,,,,"260735, 260736, 260356, 261053, 260738, 260358","1149891",,,,
"50929","260735, 260736, 260356, 261053, 260738, 260358",,,,,,"260735, 260736, 260356, 261053, 260738, 260358","1149891",,,,
"50934",,,,,"595422",,,,,,"595422, 595399",
"50935",,,"213202",,"595422",,,,"213202",,"595422, 595399",
"50936",,,"213202",,"595422",,,,"213202",,"595422, 595399",
"50937","260735, 260736, 260356, 260737, 260357",,,,,,"260735, 260736, 260356, 260737, 260357",,,,,
"50938","260735, 260736, 260356, 260737, 260357",,,,,,"260735, 260736, 260356, 260737, 260357",,,,,
"50940",,"1149861, 1149862",,,,,,"1149861, 1149862, 1149864, 1149865, 1150035, 1150036, 1150037, 1150038, 1150039, 1150040, 1150041, 1150042, 1150043, 1149866, 1149867, 1149868, 1149869, 1149870, 1149871, 1149872, 1149873, 1149874, 1149875, 1149876, 1149877",,,,
"50956","261102",,,,,,"261102, 261103",,,,,
"50986","266465",,,,"599307",,"266465",,,,"599305, 599308, 599307",
"50987","266464",,,,"599306",,"266464",,,,"599305, 599306, 599308",
"50988","266561",,"216428",,,"1158955","266561",,"216428",,,"1158955"
"50989","266560",,"216427",,,"1158956","266560","1164155, 1164156, 1164158, 1164157, 1164160, 1164159, 1164161","216427",,,"1158956"
"51000",,,,,"599544",,,,,,"599544",
"51004",,,,,"599543",,,,,,"599543",
"51006","268128",,"216922",,,"1159394","268128",,"216922",,,"1159394"
"51007","268127",,"216921",,,"1159395","268127",,"216921",,,"1159395"
"51016","268859","1169041, 1169101","217438",,,"1159947","268859","1169041, 1169101, 1169042, 1169043, 1169044, 1169045, 1169046, 1169047, 1169048, 1169049, 1169050, 1169051, 1169052, 1169053, 1169054, 1169055, 1169056, 1169058, 1169059, 1169060, 1169061, 1169064, 1169065, 1169062, 1169066, 1169063, 1169067, 1169068, 1169069, 1169070, 1169071, 1169072, 1169073, 1169074, 1169075, 1169076","217438",,,"1159947"
