"change_id","ccfinder","cloneworks","conqat","deckard","duplo","iclones","nicad5","simcad","simian"
"50643","50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655",,"50649, 50650, 50651, 50652, 50653","50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655"
"50644","50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655",,"50649, 50650, 50651, 50652, 50653","50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655"
"50645","50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655",,,"50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655"
"50646","50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655","50655",,"50649, 50650, 50651, 50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50652, 50653, 50654, 50655","50649, 50650, 50651, 50652, 50653, 50654, 50655"
"50649","50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644","50640, 50641, 50642, 50643, 50644, 50645, 50646",,,"50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50650","50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644","50640, 50641, 50642, 50643, 50644, 50645, 50646",,,"50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50651","50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644","50640, 50641, 50642, 50643, 50644, 50645, 50646",,,"50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50652","50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644","50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50653","50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646",,"50640, 50641, 50642, 50643, 50644","50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50654","50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646",,,"50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50655","50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646","50646",,"50640, 50641, 50642, 50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50643, 50644, 50645, 50646","50640, 50641, 50642, 50643, 50644, 50645, 50646"
"50683","50688, 50689, 50690, 50691","50688","50688, 50689, 50690, 50691",,"50688, 50689","50688, 50689, 50690, 50691","50688","50688","50688, 50689, 50690, 50691"
"50684","50688, 50689, 50690, 50691",,"50688, 50689, 50690, 50691",,"50688, 50689","50688, 50689, 50690, 50691",,,"50688, 50689, 50690, 50691"
"50685","50688, 50689, 50690, 50691",,"50688, 50689, 50690, 50691",,,"50688, 50689, 50690, 50691",,,"50688, 50689, 50690, 50691"
"50686","50688, 50689, 50690, 50691",,"50688, 50689, 50690, 50691",,,"50688, 50689, 50690, 50691",,,"50688, 50689, 50690, 50691"
"50688","50683, 50684, 50685, 50686","50683","50683, 50684, 50685, 50686",,"50683, 50684","50683, 50684, 50685, 50686","50683","50683","50683, 50684, 50685, 50686"
"50689","50683, 50684, 50685, 50686",,"50683, 50684, 50685, 50686",,"50683, 50684","50683, 50684, 50685, 50686",,,"50683, 50684, 50685, 50686"
"50690","50683, 50684, 50685, 50686",,"50683, 50684, 50685, 50686",,,"50683, 50684, 50685, 50686",,,"50683, 50684, 50685, 50686"
"50691","50683, 50684, 50685, 50686",,"50683, 50684, 50685, 50686",,,"50683, 50684, 50685, 50686",,,"50683, 50684, 50685, 50686"
"50719",,,,"50723",,,,,
"50720",,,,"50723",,,,,
"50722",,"50739, 50740",,,,,,,
"50723",,,,"50719, 50720",,,,,
"50733",,"50735, 50737",,,,,,,
"50735",,"50733, 50737",,,,,,,
"50736",,,,"50737",,,,,
"50737",,"50733, 50735",,"50736",,,,,
"50739",,"50722, 50740",,,,,,,
"50740",,"50722, 50739",,,,,,,
"50750",,,,"50751, 50760, 50761",,,,,
"50751",,"50753",,"50753, 50760, 50761, 50769",,"50752, 50753",,,"50753"
"50752",,,,,,"50751",,,
"50753",,"50751",,"50751",,"50751",,,"50751"
"50760",,,,"50750, 50751",,,,,
"50761",,,,"50750, 50751",,,,,
"50767",,,,"50769",,,,,
"50768",,,,"50769",,,,,
"50769",,,,"50751, 50767, 50768",,,,,
"50790",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50810, 50811, 50812, 50813","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50791","50792, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50792, 50811, 50812","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50810, 50811, 50812, 50813","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50792, 50811, 50812","50792, 50811, 50812","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50792","50791, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50791, 50811, 50812","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50810, 50811, 50812, 50813","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50791, 50811, 50812","50791, 50811, 50812","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50793","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813","50810, 50811, 50812, 50813","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50794","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50814",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50795","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50815",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50796","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50816",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50813, 50814, 50815, 50816","50813, 50814, 50815, 50816","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50797","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50817","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50817","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50798","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50799","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50800","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50801","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50802","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50819, 50820, 50821, 50822","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50803","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50823, 50824, 50825","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50823, 50824, 50825","50823, 50824, 50825","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50804","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50823, 50824, 50825","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50823, 50824, 50825","50823, 50824, 50825","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50805","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50823, 50824, 50825","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50823, 50824, 50825","50823, 50824, 50825","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50806","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50826, 50827","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50826, 50827",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50826, 50827","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50807","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50826, 50827","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829","50826, 50827",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50826, 50827","50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50808","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50809","50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829",,,"50810, 50811, 50812, 50813, 50814, 50815, 50816, 50817, 50818, 50819, 50820, 50821, 50822, 50823, 50824, 50825, 50826, 50827, 50828, 50829"
"50810",,,"50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809",,"50790, 50791, 50792, 50793","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809",,,"50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809"
"50811","50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809, 50812","50791, 50792, 50812","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809",,"50790, 50791, 50792, 50793","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50791, 50792, 50812","50791, 50792, 50812","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809"
"50812","50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809, 50811","50791, 50792, 50811","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809",,"50790, 50791, 50792, 50793","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50791, 50792, 50811","50791, 50792, 50811","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809"
"50813","50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50793, 50794, 50795, 50796","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50793","50790, 50791, 50792, 50793","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50793, 50794, 50795, 50796","50793, 50794, 50795, 50796","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809"
"50814","50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50793, 50794, 50795, 50796","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50794",,"50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809","50793, 50794, 50795, 50796","50793, 50794, 50795, 50796","50790, 50791, 50792, 50793, 50794, 50795, 50796, 50797, 50798, 50799, 50800, 50801, 50802, 50803, 50804, 50805, 50806, 50807, 50808, 50809"
